id_colab,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,job,salary,left,satisfaction_type,eval_class,hours_class,promo_eval,project_hours
7770,0.73,0.69,3.0,175,2,0,False,IT,medium,0,Satisfait,bon,acceptable,0.69,178.0
7771,0.64,0.49,5.0,188,2,0,False,IT,low,0,Satisfait,moyennement bon,acceptable,0.49,193.0
7772,0.12,0.39,5.0,161,4,0,False,IT,low,0,Pas satisfait,mauvais,acceptable,0.39,166.0
7773,0.6,0.7,4.0,145,6,0,False,IT,low,0,Moyen,bon,acceptable,0.7,149.0
7774,0.36,0.62,4.0,111,6,0,False,IT,low,0,Moyen,bon,acceptable,0.62,115.0
7775,0.63,0.76,3.0,176,2,0,False,product_mng,low,0,Satisfait,bon,acceptable,0.76,179.0
7777,0.83,0.9,3.0,179,2,1,False,product_mng,low,0,Satisfait,bon,acceptable,0.9,182.0
7778,0.48,0.9,4.0,224,3,0,False,product_mng,low,0,Moyen,bon,warning,0.9,228.0
7779,0.89,0.56,4.0,241,5,0,False,IT,low,0,Satisfait,moyennement bon,warning,0.56,245.0
7781,0.31,0.59,4.0,138,2,0,False,RandD,low,0,Moyen,moyennement bon,acceptable,0.59,142.0
7782,0.89,0.84,5.0,168,2,0,False,RandD,low,0,Satisfait,bon,acceptable,0.84,173.0
7783,0.38,0.51,2.0,120,3,0,False,RandD,low,0,Moyen,moyennement bon,acceptable,0.51,122.0
7785,0.64,0.85,3.0,250,3,0,False,marketing,low,0,Satisfait,bon,warning,0.85,253.0
7786,0.65,0.74,4.0,237,3,1,False,sales,low,0,Satisfait,bon,warning,0.74,241.0
7787,0.65,0.81,4.0,192,3,0,False,accounting,low,0,Satisfait,bon,acceptable,0.81,196.0
7788,0.54,0.97,4.0,258,3,0,False,support,low,0,Moyen,bon,warning,0.97,262.0
7789,0.69,0.76,4.0,257,4,0,False,technical,low,0,Satisfait,bon,warning,0.76,261.0
7790,0.77,0.78,2.0,271,3,0,False,management,low,0,Satisfait,bon,warning,0.78,273.0
7793,0.83,0.68,4.0,198,3,0,False,marketing,medium,0,Satisfait,bon,acceptable,0.68,202.0
7795,0.76,0.6,5.0,279,2,0,False,sales,medium,0,Satisfait,bon,warning,0.6,284.0
7797,0.57,0.85,4.0,152,3,0,False,sales,medium,0,Moyen,bon,acceptable,0.85,156.0
7798,0.61,0.89,2.0,287,4,0,False,sales,medium,0,Satisfait,bon,warning,0.89,289.0
7799,0.96,0.89,2.0,239,6,1,False,sales,medium,0,Satisfait,bon,warning,0.89,241.0
7800,0.17,0.5,4.0,274,6,0,False,sales,medium,0,Pas satisfait,moyennement bon,warning,0.5,278.0
7802,0.73,0.74,5.0,199,2,0,False,sales,medium,0,Satisfait,bon,acceptable,0.74,204.0
7803,0.3,0.39,3.0,175,3,0,False,sales,medium,0,Pas satisfait,mauvais,acceptable,0.39,178.0
7805,0.65,0.75,3.0,194,4,1,False,sales,low,0,Satisfait,bon,acceptable,0.75,197.0
7806,0.17,0.45,2.0,119,3,0,False,sales,medium,0,Pas satisfait,moyennement bon,acceptable,0.45,121.0
7807,0.12,0.82,5.0,162,4,1,False,sales,medium,0,Pas satisfait,bon,acceptable,0.82,167.0
7808,0.7,0.78,5.0,264,2,0,False,sales,medium,0,Satisfait,bon,warning,0.78,269.0
7810,0.43,0.44,5.0,213,3,0,False,sales,low,0,Moyen,moyennement bon,warning,0.44,218.0
7812,0.94,0.55,3.0,160,3,0,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.55,163.0
7813,0.89,0.76,4.0,133,2,0,False,accounting,low,0,Satisfait,bon,acceptable,0.76,137.0
7815,0.18,0.99,4.0,160,5,0,False,accounting,low,0,Pas satisfait,bon,acceptable,0.99,164.0
7816,0.98,0.69,3.0,274,3,0,False,hr,low,0,Satisfait,bon,warning,0.69,277.0
7818,0.51,0.53,3.0,237,3,0,False,hr,medium,0,Moyen,moyennement bon,warning,0.53,240.0
7819,0.76,0.9,3.0,279,6,0,False,hr,medium,0,Satisfait,bon,warning,0.9,282.0
7821,0.12,0.84,4.0,218,6,0,False,technical,medium,0,Pas satisfait,bon,warning,0.84,222.0
7822,0.42,0.41,5.0,240,2,0,False,technical,medium,0,Moyen,moyennement bon,warning,0.41,245.0
7823,0.69,0.76,3.0,153,3,0,False,technical,medium,0,Satisfait,bon,acceptable,0.76,156.0
7826,0.5,0.5,3.0,237,2,0,False,technical,medium,0,Moyen,moyennement bon,warning,0.5,240.0
7827,0.67,0.82,5.0,148,2,1,False,technical,medium,0,Satisfait,bon,acceptable,0.82,153.0
7828,0.59,0.62,4.0,205,3,0,False,technical,medium,0,Moyen,bon,warning,0.62,209.0
7829,0.75,0.78,2.0,264,3,1,False,technical,medium,0,Satisfait,bon,warning,0.78,266.0
7832,0.44,0.42,2.0,199,2,0,False,support,medium,0,Moyen,moyennement bon,acceptable,0.42,201.0
7833,0.65,0.78,4.0,205,2,0,False,support,medium,0,Satisfait,bon,warning,0.78,209.0
7834,0.88,0.63,3.0,184,4,0,False,support,medium,0,Satisfait,bon,acceptable,0.63,187.0
7836,0.99,0.9,4.0,181,3,0,False,support,medium,0,Satisfait,bon,acceptable,0.9,185.0
7837,0.76,0.71,3.0,205,2,0,False,support,medium,0,Satisfait,bon,warning,0.71,208.0
7839,0.57,0.86,3.0,164,2,0,False,support,medium,0,Moyen,bon,acceptable,0.86,167.0
7841,0.71,0.55,5.0,262,3,0,False,support,medium,0,Satisfait,moyennement bon,warning,0.55,267.0
7842,0.27,0.75,5.0,264,3,0,False,technical,medium,0,Pas satisfait,bon,warning,0.75,269.0
7845,0.24,0.65,6.0,210,5,0,False,management,high,0,Pas satisfait,bon,warning,0.65,216.0
7846,0.18,0.87,6.0,226,4,0,False,IT,high,0,Pas satisfait,bon,warning,0.87,232.0
7847,0.73,0.62,5.0,134,3,0,False,IT,high,0,Satisfait,bon,acceptable,0.62,139.0
7853,0.82,0.48,4.0,149,6,0,False,product_mng,high,0,Satisfait,moyennement bon,acceptable,0.48,153.0
7857,0.8,0.78,5.0,266,3,0,False,RandD,low,0,Satisfait,bon,warning,0.78,271.0
7858,0.36,0.63,2.0,278,4,0,False,RandD,low,0,Moyen,bon,warning,0.63,280.0
7860,0.8,0.58,4.0,175,2,0,False,RandD,low,0,Satisfait,moyennement bon,acceptable,0.58,179.0
7861,0.98,0.73,4.0,140,4,0,False,marketing,low,0,Satisfait,bon,acceptable,0.73,144.0
7862,0.92,0.67,3.0,149,3,0,False,sales,low,0,Satisfait,bon,acceptable,0.67,152.0
7864,1.0,0.59,3.0,253,3,0,False,support,low,0,Satisfait,moyennement bon,warning,0.59,256.0
7865,0.8,0.54,3.0,222,4,0,False,technical,low,0,Satisfait,moyennement bon,warning,0.54,225.0
7867,0.69,0.6,3.0,139,2,0,False,marketing,low,0,Satisfait,bon,acceptable,0.6,142.0
7868,0.57,0.52,4.0,252,2,0,False,marketing,low,0,Moyen,moyennement bon,warning,0.52,256.0
7869,0.33,0.72,2.0,173,2,0,False,marketing,low,0,Moyen,bon,acceptable,0.72,175.0
7870,0.19,0.48,6.0,178,3,1,False,sales,medium,0,Pas satisfait,moyennement bon,acceptable,0.48,184.0
7872,0.52,0.88,3.0,261,4,0,False,sales,medium,0,Moyen,bon,warning,0.88,264.0
7874,0.18,0.73,4.0,219,5,0,False,sales,medium,0,Pas satisfait,bon,warning,0.73,223.0
7875,0.86,0.64,4.0,263,3,0,False,sales,medium,0,Satisfait,bon,warning,0.64,267.0
7876,0.86,0.59,4.0,165,3,0,False,sales,medium,0,Satisfait,moyennement bon,acceptable,0.59,169.0
7877,0.16,0.76,6.0,218,6,0,False,sales,medium,0,Pas satisfait,bon,warning,0.76,224.0
7878,0.43,0.46,2.0,239,3,1,False,sales,medium,0,Moyen,moyennement bon,warning,0.46,241.0
7879,0.79,0.63,3.0,212,2,1,False,sales,medium,0,Satisfait,bon,warning,0.63,215.0
7880,0.51,0.67,4.0,133,3,0,False,sales,medium,0,Moyen,bon,acceptable,0.67,137.0
7881,0.83,0.55,5.0,250,3,1,False,sales,medium,0,Satisfait,moyennement bon,warning,0.55,255.0
7882,0.61,0.45,3.0,114,3,0,False,sales,high,0,Satisfait,moyennement bon,acceptable,0.45,117.0
7883,0.65,0.57,3.0,168,2,0,False,sales,high,0,Satisfait,moyennement bon,acceptable,0.57,171.0
7884,0.95,0.83,4.0,252,2,0,False,sales,high,0,Satisfait,bon,warning,0.83,256.0
7886,0.72,0.6,3.0,265,2,1,False,sales,high,0,Satisfait,bon,warning,0.6,268.0
7887,0.8,0.57,3.0,176,3,0,False,sales,high,0,Satisfait,moyennement bon,acceptable,0.57,179.0
7888,0.7,0.57,4.0,150,4,0,False,sales,high,0,Satisfait,moyennement bon,acceptable,0.57,154.0
7890,0.64,0.85,4.0,265,2,0,False,accounting,low,0,Satisfait,bon,warning,0.85,269.0
7891,0.94,0.48,4.0,260,4,0,False,accounting,low,0,Satisfait,moyennement bon,warning,0.48,264.0
7893,0.35,0.56,4.0,142,2,0,False,hr,low,0,Moyen,moyennement bon,acceptable,0.56,146.0
7895,0.7,0.92,5.0,182,3,0,False,hr,low,0,Satisfait,bon,acceptable,0.92,187.0
7897,0.61,0.62,3.0,191,3,0,False,technical,low,0,Satisfait,bon,acceptable,0.62,194.0
7899,0.97,0.77,4.0,208,2,0,False,technical,medium,0,Satisfait,bon,warning,0.77,212.0
7900,0.51,0.76,3.0,256,2,0,False,technical,medium,0,Moyen,bon,warning,0.76,259.0
7901,0.56,0.71,5.0,243,3,0,False,technical,medium,0,Moyen,bon,warning,0.71,248.0
7902,0.87,0.55,3.0,233,3,0,False,technical,medium,0,Satisfait,moyennement bon,warning,0.55,236.0
7903,0.64,0.78,5.0,200,3,0,False,technical,medium,0,Satisfait,bon,acceptable,0.78,205.0
7904,0.6,0.85,2.0,226,2,1,False,technical,medium,0,Moyen,bon,warning,0.85,228.0
7906,0.54,0.62,2.0,141,2,0,False,technical,medium,0,Moyen,bon,acceptable,0.62,143.0
7908,0.8,0.81,3.0,199,4,1,False,support,medium,0,Satisfait,bon,acceptable,0.81,202.0
7909,0.23,0.78,4.0,154,6,1,False,support,medium,0,Pas satisfait,bon,acceptable,0.78,158.0
7910,0.81,0.51,3.0,247,2,0,False,support,medium,0,Satisfait,moyennement bon,warning,0.51,250.0
7911,0.35,0.6,5.0,239,5,0,False,support,medium,0,Moyen,bon,warning,0.6,244.0
7912,0.67,0.8,4.0,137,2,0,False,support,medium,0,Satisfait,bon,acceptable,0.8,141.0
7913,0.46,0.6,4.0,119,5,0,False,support,medium,0,Moyen,bon,acceptable,0.6,123.0
7914,0.84,0.98,4.0,134,5,1,False,support,medium,0,Satisfait,bon,acceptable,0.98,138.0
7915,0.92,0.79,3.0,243,4,0,False,support,medium,0,Satisfait,bon,warning,0.79,246.0
7916,0.75,0.93,5.0,210,3,0,False,support,medium,0,Satisfait,bon,warning,0.93,215.0
7917,0.7,0.57,4.0,265,2,0,False,support,medium,0,Satisfait,moyennement bon,warning,0.57,269.0
7919,0.9,0.81,6.0,273,5,0,False,technical,medium,0,Satisfait,bon,warning,0.81,279.0
7921,0.5,0.65,5.0,285,6,0,False,management,high,0,Moyen,bon,warning,0.65,290.0
7923,0.48,0.94,3.0,185,2,1,False,IT,medium,0,Moyen,bon,acceptable,0.94,188.0
7924,0.98,0.87,5.0,151,6,0,False,IT,medium,0,Satisfait,bon,acceptable,0.87,156.0
7927,0.66,0.89,4.0,139,3,0,False,product_mng,medium,0,Satisfait,bon,acceptable,0.89,143.0
7929,0.32,0.42,6.0,114,3,0,False,product_mng,medium,0,Moyen,moyennement bon,acceptable,0.42,120.0
7930,0.49,0.87,3.0,212,2,0,False,product_mng,medium,0,Moyen,bon,warning,0.87,215.0
7931,0.81,0.51,3.0,162,2,0,False,IT,medium,0,Satisfait,moyennement bon,acceptable,0.51,165.0
7933,0.17,0.85,3.0,234,3,0,False,RandD,low,0,Pas satisfait,bon,warning,0.85,237.0
7934,0.49,0.59,4.0,265,3,0,False,RandD,low,0,Moyen,moyennement bon,warning,0.59,269.0
7936,0.86,0.81,3.0,232,4,0,False,RandD,low,0,Satisfait,bon,warning,0.81,235.0
7937,0.51,0.71,4.0,208,3,1,False,marketing,low,0,Moyen,bon,warning,0.71,212.0
7938,0.49,0.99,4.0,258,3,1,False,sales,low,0,Moyen,bon,warning,0.99,262.0
7941,0.64,0.52,3.0,166,3,0,False,technical,low,0,Satisfait,moyennement bon,acceptable,0.52,169.0
7942,0.62,0.85,4.0,225,2,0,False,management,high,0,Satisfait,bon,warning,0.85,229.0
7944,0.95,0.57,2.0,263,3,0,False,marketing,low,0,Satisfait,moyennement bon,warning,0.57,265.0
7946,0.87,0.68,5.0,236,4,0,False,sales,high,0,Satisfait,bon,warning,0.68,241.0
7947,0.73,0.68,5.0,133,2,0,False,sales,low,0,Satisfait,bon,acceptable,0.68,138.0
7948,0.98,0.73,2.0,237,3,0,False,sales,medium,0,Satisfait,bon,warning,0.73,239.0
7949,0.77,0.48,3.0,204,6,0,False,sales,high,0,Satisfait,moyennement bon,warning,0.48,207.0
7951,0.21,0.93,4.0,189,2,1,False,sales,medium,0,Pas satisfait,bon,acceptable,0.93,193.0
7952,0.72,0.63,4.0,251,3,0,False,sales,medium,0,Satisfait,bon,warning,0.63,255.0
7953,0.41,0.56,2.0,121,2,0,False,sales,medium,0,Moyen,moyennement bon,acceptable,0.56,123.0
7955,0.96,0.9,5.0,198,2,0,False,sales,medium,0,Satisfait,bon,acceptable,0.9,203.0
7956,0.61,0.48,4.0,163,3,0,False,sales,medium,0,Satisfait,moyennement bon,acceptable,0.48,167.0
7957,0.6,0.8,4.0,222,2,0,False,sales,medium,0,Moyen,bon,warning,0.8,226.0
7958,0.5,0.76,2.0,107,4,0,False,sales,high,0,Moyen,bon,acceptable,0.76,109.0
7959,0.79,0.61,4.0,162,2,0,False,sales,medium,0,Satisfait,bon,acceptable,0.61,166.0
7961,0.85,0.59,5.0,236,3,0,False,sales,low,0,Satisfait,moyennement bon,warning,0.59,241.0
7962,0.9,0.62,5.0,225,2,0,False,sales,medium,0,Satisfait,bon,warning,0.62,230.0
7964,0.21,0.76,6.0,219,4,1,False,sales,medium,0,Pas satisfait,bon,warning,0.76,225.0
7967,0.74,0.99,4.0,193,3,0,False,accounting,low,0,Satisfait,bon,acceptable,0.99,197.0
7968,0.76,0.75,3.0,239,2,0,False,hr,low,0,Satisfait,bon,warning,0.75,242.0
7970,0.73,0.63,3.0,205,2,1,False,hr,low,0,Satisfait,bon,warning,0.63,208.0
7971,0.6,0.73,3.0,140,5,1,False,hr,low,0,Moyen,bon,acceptable,0.73,143.0
7974,0.97,0.63,5.0,163,3,0,False,technical,low,0,Satisfait,bon,acceptable,0.63,168.0
7975,0.64,0.99,3.0,167,2,0,False,technical,low,0,Satisfait,bon,acceptable,0.99,170.0
7976,0.92,0.59,4.0,190,5,0,False,technical,high,0,Satisfait,moyennement bon,acceptable,0.59,194.0
7978,1.0,0.6,4.0,265,4,0,False,technical,low,0,Satisfait,bon,warning,0.6,269.0
7980,0.53,0.45,5.0,140,5,0,False,technical,low,0,Moyen,moyennement bon,acceptable,0.45,145.0
7981,0.63,0.58,4.0,236,2,0,False,technical,high,0,Satisfait,moyennement bon,warning,0.58,240.0
7986,0.48,0.51,3.0,201,2,1,False,support,low,0,Moyen,moyennement bon,warning,0.51,204.0
7988,0.34,0.76,6.0,237,5,0,False,support,high,0,Moyen,bon,warning,0.76,243.0
7989,0.98,0.87,3.0,239,4,0,False,support,medium,0,Satisfait,bon,warning,0.87,242.0
7990,0.36,0.45,2.0,135,3,1,False,support,high,0,Moyen,moyennement bon,acceptable,0.45,137.0
7991,0.6,0.58,2.0,182,2,0,False,support,medium,0,Moyen,moyennement bon,acceptable,0.58,184.0
7992,0.24,0.54,6.0,193,4,0,False,support,medium,0,Pas satisfait,moyennement bon,acceptable,0.54,199.0
7993,0.67,0.72,4.0,192,3,1,False,support,medium,0,Satisfait,bon,acceptable,0.72,196.0
7994,0.17,0.6,5.0,144,6,0,False,technical,medium,0,Pas satisfait,bon,acceptable,0.6,149.0
7996,0.7,0.85,3.0,161,2,0,False,technical,medium,0,Satisfait,bon,acceptable,0.85,164.0
7997,0.73,0.62,3.0,171,3,0,False,management,medium,0,Satisfait,bon,acceptable,0.62,174.0
7998,0.61,0.86,4.0,153,5,0,False,IT,medium,0,Satisfait,bon,acceptable,0.86,157.0
7999,0.95,0.96,4.0,161,2,0,False,IT,high,0,Satisfait,bon,acceptable,0.96,165.0
8002,0.84,0.66,4.0,204,3,0,False,IT,medium,0,Satisfait,bon,warning,0.66,208.0
8003,0.57,0.47,2.0,158,2,0,False,product_mng,medium,0,Moyen,moyennement bon,acceptable,0.47,160.0
8005,0.57,0.68,4.0,191,3,0,False,product_mng,medium,0,Moyen,bon,acceptable,0.68,195.0
8008,0.75,0.74,3.0,186,3,1,False,RandD,medium,0,Satisfait,bon,acceptable,0.74,189.0
8011,0.35,0.67,2.0,116,3,0,False,RandD,low,0,Moyen,bon,acceptable,0.67,118.0
8015,0.88,1.0,5.0,190,2,0,False,sales,low,0,Satisfait,bon,acceptable,1.0,195.0
8016,0.83,0.64,3.0,242,3,0,False,accounting,low,0,Satisfait,bon,warning,0.64,245.0
8018,0.64,0.69,4.0,232,3,0,False,technical,high,0,Satisfait,bon,warning,0.69,236.0
8019,0.72,0.59,4.0,245,2,0,False,management,low,0,Satisfait,moyennement bon,warning,0.59,249.0
8022,0.65,0.95,4.0,153,2,0,False,marketing,low,0,Satisfait,bon,acceptable,0.95,157.0
8023,0.98,0.98,5.0,210,6,0,False,sales,low,0,Satisfait,bon,warning,0.98,215.0
8027,0.92,0.74,4.0,213,3,0,False,sales,medium,0,Satisfait,bon,warning,0.74,217.0
8028,0.86,0.79,3.0,106,6,1,False,sales,medium,0,Satisfait,bon,acceptable,0.79,109.0
8032,0.66,0.95,4.0,224,2,0,False,sales,medium,0,Satisfait,bon,warning,0.95,228.0
8033,0.58,0.71,3.0,230,3,1,False,sales,medium,0,Moyen,bon,warning,0.71,233.0
8035,0.9,0.53,3.0,270,3,0,False,sales,medium,0,Satisfait,moyennement bon,warning,0.53,273.0
8036,0.75,0.71,4.0,205,3,0,False,sales,medium,0,Satisfait,bon,warning,0.71,209.0
8037,0.9,0.63,4.0,134,3,1,False,sales,medium,0,Satisfait,bon,acceptable,0.63,138.0
8038,0.14,0.54,5.0,275,4,1,False,sales,high,0,Pas satisfait,moyennement bon,warning,0.54,280.0
8039,0.86,0.57,4.0,183,3,0,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.57,187.0
8041,0.54,0.63,5.0,259,2,0,False,sales,medium,0,Moyen,bon,warning,0.63,264.0
8042,0.36,0.8,5.0,186,4,0,False,accounting,medium,0,Moyen,bon,acceptable,0.8,191.0
8043,0.82,0.59,3.0,155,3,0,False,accounting,medium,0,Satisfait,moyennement bon,acceptable,0.59,158.0
8044,0.49,0.42,2.0,266,3,0,False,accounting,low,0,Moyen,moyennement bon,warning,0.42,268.0
8045,0.77,0.97,3.0,215,2,0,False,hr,low,0,Satisfait,bon,warning,0.97,218.0
8046,0.64,0.83,4.0,179,3,0,False,hr,low,0,Satisfait,bon,acceptable,0.83,183.0
8047,0.93,0.53,3.0,217,3,0,False,hr,low,0,Satisfait,moyennement bon,warning,0.53,220.0
8048,0.96,0.94,5.0,235,3,0,False,hr,low,0,Satisfait,bon,warning,0.94,240.0
8049,0.6,0.97,3.0,164,2,0,False,technical,low,0,Moyen,bon,acceptable,0.97,167.0
8050,0.58,0.55,3.0,178,5,0,False,technical,low,0,Moyen,moyennement bon,acceptable,0.55,181.0
8054,0.93,0.59,3.0,233,3,0,False,technical,low,0,Satisfait,moyennement bon,warning,0.59,236.0
8055,0.76,0.49,5.0,243,3,0,False,technical,low,0,Satisfait,moyennement bon,warning,0.49,248.0
8056,0.5,0.54,4.0,175,2,0,False,technical,low,0,Moyen,moyennement bon,acceptable,0.54,179.0
8057,0.79,0.55,4.0,266,3,0,False,technical,low,0,Satisfait,moyennement bon,warning,0.55,270.0
8058,0.97,0.95,5.0,201,2,0,False,technical,low,0,Satisfait,bon,warning,0.95,206.0
8059,0.6,0.49,5.0,259,4,0,False,technical,low,0,Moyen,moyennement bon,warning,0.49,264.0
8060,0.84,0.73,5.0,105,5,0,False,support,low,0,Satisfait,bon,acceptable,0.73,110.0
8061,0.75,0.99,5.0,189,3,0,False,support,low,0,Satisfait,bon,acceptable,0.99,194.0
8062,0.24,0.91,4.0,232,2,0,False,support,low,0,Pas satisfait,bon,warning,0.91,236.0
8063,0.24,0.91,5.0,258,6,0,False,support,low,0,Pas satisfait,bon,warning,0.91,263.0
8065,0.5,0.88,4.0,147,3,0,False,support,medium,0,Moyen,bon,acceptable,0.88,151.0
8066,0.66,0.36,3.0,256,6,0,False,support,medium,0,Satisfait,mauvais,warning,0.36,259.0
8067,0.97,0.77,3.0,206,4,0,False,support,medium,0,Satisfait,bon,warning,0.77,209.0
8069,0.77,0.49,4.0,274,2,1,False,support,medium,0,Satisfait,moyennement bon,warning,0.49,278.0
8070,0.74,0.64,3.0,229,3,0,False,support,medium,0,Satisfait,bon,warning,0.64,232.0
8072,0.78,0.99,2.0,188,2,0,False,technical,medium,0,Satisfait,bon,acceptable,0.99,190.0
8073,0.56,0.57,3.0,205,3,0,False,technical,medium,0,Moyen,moyennement bon,warning,0.57,208.0
8074,0.82,0.63,3.0,246,3,0,False,management,medium,0,Satisfait,bon,warning,0.63,249.0
8075,0.26,0.98,5.0,161,5,0,False,IT,medium,0,Pas satisfait,bon,acceptable,0.98,166.0
8076,0.69,0.85,5.0,246,3,0,False,IT,medium,0,Satisfait,bon,warning,0.85,251.0
8078,0.67,0.86,3.0,175,3,0,False,IT,low,0,Satisfait,bon,acceptable,0.86,178.0
8080,0.8,0.63,4.0,211,2,0,False,product_mng,medium,0,Satisfait,bon,warning,0.63,215.0
8081,0.51,0.51,3.0,274,2,0,False,product_mng,medium,0,Moyen,moyennement bon,warning,0.51,277.0
8082,0.77,0.52,4.0,241,3,0,False,product_mng,medium,0,Satisfait,moyennement bon,warning,0.52,245.0
8083,0.65,0.71,3.0,170,2,0,False,product_mng,low,0,Satisfait,bon,acceptable,0.71,173.0
8085,0.67,0.39,2.0,235,6,0,False,RandD,low,0,Satisfait,mauvais,warning,0.39,237.0
8087,0.78,0.66,6.0,105,5,1,False,RandD,low,0,Satisfait,bon,acceptable,0.66,111.0
8092,0.6,0.9,5.0,139,3,0,False,sales,low,0,Moyen,bon,acceptable,0.9,144.0
8093,0.93,0.9,5.0,210,3,0,False,accounting,low,0,Satisfait,bon,warning,0.9,215.0
8095,0.65,0.6,3.0,148,2,0,False,technical,low,0,Satisfait,bon,acceptable,0.6,151.0
8096,1.0,0.61,4.0,198,2,0,False,management,low,0,Satisfait,bon,acceptable,0.61,202.0
8097,0.96,1.0,3.0,137,4,1,False,marketing,low,0,Satisfait,bon,acceptable,1.0,140.0
8099,0.98,0.69,2.0,204,4,0,False,marketing,low,0,Satisfait,bon,warning,0.69,206.0
8100,0.34,0.59,2.0,164,2,0,False,sales,low,0,Moyen,moyennement bon,acceptable,0.59,166.0
8101,0.71,0.53,5.0,162,2,0,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.53,167.0
8103,0.71,0.93,2.0,199,2,0,False,sales,low,0,Satisfait,bon,acceptable,0.93,201.0
8104,0.58,0.63,4.0,190,2,0,False,sales,medium,0,Moyen,bon,acceptable,0.63,194.0
8105,0.87,0.96,4.0,151,3,1,False,sales,medium,0,Satisfait,bon,acceptable,0.96,155.0
8109,0.67,0.83,5.0,269,2,0,False,sales,medium,0,Satisfait,bon,warning,0.83,274.0
8111,0.78,0.61,3.0,148,2,0,False,sales,medium,0,Satisfait,bon,acceptable,0.61,151.0
8112,0.19,0.63,4.0,233,5,0,False,sales,medium,0,Pas satisfait,bon,warning,0.63,237.0
8113,1.0,0.88,4.0,240,4,0,False,sales,medium,0,Satisfait,bon,warning,0.88,244.0
8114,0.75,0.75,5.0,229,2,1,False,sales,medium,0,Satisfait,bon,warning,0.75,234.0
8115,0.29,0.66,3.0,256,2,1,False,sales,medium,0,Pas satisfait,bon,warning,0.66,259.0
8116,0.37,0.7,2.0,188,2,0,False,sales,high,0,Moyen,bon,acceptable,0.7,190.0
8118,0.24,0.64,5.0,190,4,0,False,sales,medium,0,Pas satisfait,bon,acceptable,0.64,195.0
8119,0.49,0.7,4.0,168,3,0,False,accounting,medium,0,Moyen,bon,acceptable,0.7,172.0
8120,0.18,0.64,6.0,154,5,0,False,accounting,medium,0,Pas satisfait,bon,acceptable,0.64,160.0
8121,0.76,0.85,4.0,135,3,0,False,accounting,medium,0,Satisfait,bon,acceptable,0.85,139.0
8122,0.5,0.97,4.0,217,3,0,False,hr,low,0,Moyen,bon,warning,0.97,221.0
8123,0.82,0.94,3.0,253,2,0,False,hr,low,0,Satisfait,bon,warning,0.94,256.0
8124,0.97,0.94,3.0,180,3,0,False,hr,low,0,Satisfait,bon,acceptable,0.94,183.0
8126,0.98,0.64,4.0,134,3,1,False,technical,low,0,Satisfait,bon,acceptable,0.64,138.0
8128,0.72,0.88,3.0,224,3,0,False,technical,low,0,Satisfait,bon,warning,0.88,227.0
8129,0.96,0.91,3.0,260,5,0,False,technical,low,0,Satisfait,bon,warning,0.91,263.0
8131,0.25,0.98,4.0,166,5,1,False,technical,low,0,Pas satisfait,bon,acceptable,0.98,170.0
8132,0.82,0.56,5.0,180,3,0,False,technical,low,0,Satisfait,moyennement bon,acceptable,0.56,185.0
8133,0.59,0.9,3.0,189,2,0,False,technical,low,0,Moyen,bon,acceptable,0.9,192.0
8135,0.72,0.88,3.0,236,3,0,False,technical,low,0,Satisfait,bon,warning,0.88,239.0
8136,0.53,0.78,5.0,198,3,0,False,technical,low,0,Moyen,bon,acceptable,0.78,203.0
8137,0.67,0.83,3.0,148,3,0,False,support,low,0,Satisfait,bon,acceptable,0.83,151.0
8138,0.99,0.52,4.0,205,2,0,False,support,low,0,Satisfait,moyennement bon,warning,0.52,209.0
8140,0.61,0.57,4.0,160,3,1,False,support,low,0,Satisfait,moyennement bon,acceptable,0.57,164.0
8141,0.89,0.85,4.0,201,2,1,False,support,low,0,Satisfait,bon,warning,0.85,205.0
8142,0.61,0.7,5.0,157,4,0,False,support,low,0,Satisfait,bon,acceptable,0.7,162.0
8143,0.9,0.74,3.0,260,2,0,False,support,medium,0,Satisfait,bon,warning,0.74,263.0
8145,0.62,0.55,4.0,218,3,0,False,support,medium,0,Satisfait,moyennement bon,warning,0.55,222.0
8146,0.89,0.57,3.0,252,2,0,False,support,medium,0,Satisfait,moyennement bon,warning,0.57,255.0
8149,0.96,0.6,5.0,269,2,0,False,technical,medium,0,Satisfait,bon,warning,0.6,274.0
8150,0.95,0.89,5.0,132,4,0,False,technical,medium,0,Satisfait,bon,acceptable,0.89,137.0
8152,0.39,0.87,5.0,257,5,1,False,IT,medium,0,Moyen,bon,warning,0.87,262.0
8153,0.93,0.69,3.0,138,2,0,False,IT,medium,0,Satisfait,bon,acceptable,0.69,141.0
8156,0.75,0.81,3.0,214,3,0,False,IT,low,0,Satisfait,bon,warning,0.81,217.0
